name,road_address,latitude,longitude,toilet_type,open_time_type
임실군청소년문화의 집 1층,전북특별자치도 임실군 임실읍 운수로 33-50,35.6143,127.2865,개방화장실,정시
죽계모정옆,전북특별자치도 임실군 삼계면 죽계리230-2,35.5201,127.2448,개방화장실,정시
임실치즈테마파크5,전북특별자치도 임실군 성수면 도인2길 50,35.632786,127.3013,개방화장실,정시
시설사업소4번실외화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
강진면농업인상담소 및 서부농기계임대사업소,전북특별자치도 임실군 강진면 강동로 1346,35.52831,127.1603,개방화장실,정시
북부권생활체육공원 화장실,전북특별자치도임실군 관촌면 사선2길 122,35.6765,127.2769,공중화장실,정시
월파정,전북특별자치도 임실군 덕치면 물우리 687,35.4939,127.1526,개방화장실,정시
임실 119 안전센터1층 화장실,전북특별자치도 임실군 임실읍 감천로 33,35.6126,127.289,공중화장실,정시
오수119지역대 1층 화장실,전북특별자치도 임실군 오수면 금암1길 39-13,35.5356,127.3352,공중화장실,정시
뱃마당,전북특별자치도 임실군 운암면 운암리 산 176-1,35.598,127.1086,개방화장실,정시
임실,전북특별자치도 임실군 임실읍 춘향로 2932,35.6329,127.2899,공중화장실,정시
운암대교,전북특별자치도 임실군 운암면 마암리 662-23,35.6081,127.1064,개방화장실,정시
국사봉 입구,전북특별자치도 임실군 운암면 입석리 산 32-1,35.6405,127.1478,개방화장실,정시
덕치우체국,전북특별자치도 임실군 덕치면 인덕로 1397-1,35.5097,127.1271,개방화장실,정시
오수보건지소,전북특별자치도 임실군 오수면 오수4길 9-3,35.5388,127.3284,공중화장실,정시
사선대 2번화장실,전북특별자치도 임실군 덕천리 481-19,35.672,127.276,공중화장실,정시
운암터미널,전북특별자치도 임실군 운암면 쌍암리 826-3,35.6599,127.1592,개방화장실,정시
사선대 3번화장실,전북특별자치도 임실군 관촌면 덕천리786-19,35.672,127.275,공중화장실,정시
호국원현충관,전북특별자치도 임실군 강진면 호국로 420,35.5509,127.193,개방화장실,정시
시설사업소1번화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
용추공원 화장실,전북특별자치도 임실군 청웅면 두복리 산86-7,35.5811,127.1865,공중화장실,정시
임실군선거관리위원회 화장실,전북특별자치도 임실군 임실읍 봉황11길 116-8,35.6121,127.2816,공중화장실,정시
전북특별자치도 국제양궁장 화장실,전북특별자치도 임실군 오수면 의견로 1,35.538,127.338,개방화장실,정시
임실농협주유소,전북특별자치도 임실군 청웅면 구고6길 66,35.5700082,127.2028,공중화장실,정시
오수(전주)주유소,전북특별자치도 임실군 오수면 순천완주고속도로 74,35.5402509,127.3116,공중화장실,정시
지사보건지소,전북특별자치도 임실군 지사면 충효로 2451-5,35.5654,127.3583,공중화장실,정시
강진우체국,전북특별자치도 임실군 강진면 호국로 52,35.53,127.1643,개방화장실,정시
오수(전주)휴게소,전북특별자치도 임실군 오수면 순천완주고속도로73,35.541,127.3094,개방화장실,정시
기술보급과,전북특별자치도 임실군 신평면 대리로 154-5,35.65716,127.2676,개방화장실,정시
임실국민체육센터 화장실,전북특별자치도 임실읍 호국로 1628,35.6081,127.281362,공중화장실,정시
중앙주유소,전북특별자치도 임실군 오수면 충효로 2077,35.5441698,127.3296,공중화장실,정시
학암,전북특별자치도 임실군 운암면 학암리 903-2,35.6102,127.1987,개방화장실,정시
삼계우체국,전북특별자치도 임실군 삼계면 충효로 1293,35.5086,127.275,개방화장실,정시
신덕면농업인상담소 및 북부농기계임대사업소,전북특별자치도 임실군 신덕면 수지로 36,35.68049,127.1732,개방화장실,정시
삼계면사무소,전북특별자치도 임실군 삼계면 충효로 1281,35.5076,127.2743,공중화장실,정시
사선대 4번화장실,전북특별자치도 임실군 관촌면 사선2길 68-7,35.671,127.274,공중화장실,정시
문화체육센터 야회화장실,전북특별자치도 임실군 오수면 충효로 2096-16,35.5445,127.3324,공중화장실,정시
오수면사무소,전북특별자치도 임실군 오수면 오수3길 14,35.5367,127.3283,개방화장실,정시
호국원제2충령당,전북특별자치도 임실군 강진면 호국로 420,35.5509,127.193,개방화장실,정시
임실군립도서관 화장실,전북특별자치도 임실군 임실읍 호국로 1701,35.615,127.287,개방화장실,정시
성수면사무소,전북특별자치도 임실군 성수면 임진로 213,35.62998,127.3333,공중화장실,정시
오수시장,전북특별자치도 임실군 오수면 오수리 351,35.5382617,127.3275,공중화장실,정시
임실우체국,전북특별자치도 임실군 임실읍 봉황8길 27,35.6138,127.2831,개방화장실,정시
시설사업소5번놀이터화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
신덕면사무소,전북특별자치도 임실군신덕면 수지로 94,35.684,127.1781,개방화장실,정시
임실군보건의료원,전북특별자치도 임실군 임실읍 호국로 1680,35.5409,127.177,공중화장실,정시
사선대 4번화장실,전북특별자치도임실군 관촌면 사선2길 68-7,35.6715,127.2735,공중화장실,정시
오수,전북특별자치도 임실군 오수면 충효로 1967-19,35.543,127.3205,개방화장실,정시
청웅면 복지회관,전북특별자치도 임실군 청웅면 청웅로 141,35.5687,127.2005,공중화장실,정시
시설사업소6번족구장화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
삼각지주유소,전북특별자치도 임실군 오수면 오수로 460,35.5589702,127.3139,개방화장실,정시
풍년주유소,전북특별자치도 임실군 관촌면 춘향로 3596,35.6832636,127.2642,개방화장실,정시
성미산성,전북특별자치도 임실군 관촌면 덕천리 산 15-1,35.686824,127.2818,공중화장실,정시
시설사업소탁구장외부화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
관촌시장,전북특별자치도 임실군 관촌면 관촌리 580-1,35.6786142,127.2674,개방화장실,정시
전북특별자치도 종합사격장 화장실,전북특별자치도 임실군 청웅면 청운로 168-46,35.587,127.193,개방화장실,정시
요산공원,전북특별자치도 임실군 운암면 입석리 490-3,35.6339,127.1459,개방화장실,정시
둔터니둘레길,전북특별자치도 임실군 운암면 마암리 469-2,35.6221,127.1118,개방화장실,정시
임실교육지원청 화장실,전북특별자치도 임실군 임실읍 봉황로 247,35.6216,127.2866,공중화장실,정시
운암면 복지관,전북특별자치도 임실군 운암면 임운로 1861,35.6589,127.1615,개방화장실,정시
전북특별자치도교육청임실도서관 화장실,전북특별자치도 임실군 임실읍 봉황로 145,35.6138,127.2788,공중화장실,정시
붕어섬1(다리앞),전북특별자치도 임실군 운암면 입석리 산 74-6,35.6403,127.1458,개방화장실,정시
관촌면사무소,전북특별자치도 임실군 관촌면 관촌리 346,35.6737,127.2708,공중화장실,정시
운종화장실,전북특별자치도 임실군 운암면 운종리 443-31,35.6062,127.1106,개방화장실,정시
사선대 2번화장실,전북특별자치도임실군 관촌면 덕천리481-19,35.6725,127.276,공중화장실,정시
섬진강댐,전북특별자치도 임실군 강진면 용수리 312-3,35.5421932,127.111,공중화장실,정시
문화체육센터,전북특별자치도 임실군 오수면 충효로 2096-16,35.5445,127.3324,공중화장실,정시
막은댐,전북특별자치도 임실군 운암면 마암리 504-11,35.6189,127.1044,개방화장실,정시
강진면사무소 화장실,전북특별자치도 임실군 강진면 호국로 47,35.5301,127.1636,공중화장실,정시
문화체육센터 야회화장실,전북특별자치도 임실군 오수면 충효로 2096-16,35.544,127.332,공중화장실,정시
관촌면농업인상담소,전북특별자치도 임실군 관촌면 관촌리 398-1,35.6768,127.268,공중화장실,정시
(유)닛시오일,전북특별자치도 임실군 관촌면 춘향로 3602,35.6836517,127.2639,개방화장실,정시
우수주유소,전북특별자치도 임실군 오수면 춘향로 1840,35.5597821,127.3203,개방화장실,정시
임실문화원 2층 화장실,전북특별자치도 임실군 임실읍 봉황로 131,35.613,127.278,개방화장실,정시
임실읍 행복누리원 3층,전북특별자치도 임실군 임실읍 봉황로 144,35.6209,127.2863,개방화장실,정시
임실군청소년수련원 화장실,전북특별자치도 임실군 관촌면 사선2길 96-24,35.6729,127.2775,개방화장실,정시
청웅면사무소,전북특별자치도 임실군 청웅면 청웅로 153,35.5697,127.2013,개방화장실,정시
호국원묘역3,전북특별자치도 임실군 강진면 호국로 420,35.5509,127.193,개방화장실,정시
오수관촌농협주유소,전북특별자치도 임실군 관촌면 춘향로 2377,35.6661793,127.2713,개방화장실,정시
삼계면농업인상담소,전북특별자치도 임실군 삼계면 충효로 1277,35.50731,127.2745,공중화장실,정시
시설사업소2번화장실,전북특별자치도 임실군 임실읍 호국로1640,35.3626,127.1658,공중화장실,정시
쌍암리주차장,전북특별자치도 임실군 운암면 쌍암리 615-2,35.6339,127.1459,개방화장실,정시
지사면농업인상담소,전북특별자치도 임실군 지사면 방계2길 3,35.562453,127.355,공중화장실,정시
신덕119지역대 1층 화장실,전북특별자치도 임실군 신덕면 수지로 106,35.684,127.1783,공중화장실,정시
필봉농악전수교육관 화장실(필봉산대),전북특별자치도 임실군 강진면 강운로 272,35.537,127.155,개방화장실,정시
희망주유소,전북특별자치도 임실군 신덕면 신덕평로 713,35.6737414,127.1618,개방화장실,정시
강천산군립공원(매표소),전북특별자치도 순창군 팔덕면 강천산 군립공원,35.408509,127.070132,공중화장실,
순창제일고 현충탑,전북특별자치도 순창군 순창읍 남계리 162,35.378389,127.148275,공중화장실,상시
치유의 숲,전북특별자치도 순창군 동계면 장군목길 636,35.467907,127.196309,공중화장실,
일품공원,전북특별자치도 순창군 순창읍 장류로 407-14,35.376749,127.1411986,공중화장실,
추령장승촌,전북특별자치도 순창군 복흥면 추령로 1792-12,35.47813909,126.9278224,공중화장실,
민속마을 화장실(1),전북특별자치도 순창군 순창읍 민속마을길 5-11,35.36853075,127.1110336,공중화장실,
섬진강체육공원,전북특별자치도 순창군 유등면 유등로 560-22,35.37113773,127.1959238,공중화장실,
민속마을 화장실(2),전북특별자치도 순창군 순창읍 민속마을길 12-5,35.36836279,127.1093916,공중화장실,
순창전통시장 어물전,전북특별자치도 순창군 순창읍 남계로 52,35.37157591,127.146159,공중화장실,
복흥공용터미널,전북특별자치도 순창군 복흥면 정산로 6-6,35.43094109,126.9314018,공중화장실,
적성공용터미널,전북특별자치도 순창군 적성면 적성로 126,35.396791,127.2075219,공중화장실,
이목쉼터화장실,전북특별자치도 순창군 금과면 목동2길 4,35.32655719,127.0531785,공중화장실,
복흥재래시장,전북특별자치도 순창군 복흥면 정산2길 2,35.43142504,126.9329078,공중화장실,
동계시장,전북특별자치도 순창군 동게면 동계로 22,35.439729,127.2400251,공중화장실,
강천산군립공원(현수교),전북특별자치도 순창군 팔덕면 강천산 군립공원,35.396491,127.053149,공중화장실,
